transaction_id,customer_id,transaction_date,amount
TXN_21925,CUST_2301,2023-11-01,143.19
TXN_21926,CUST_2301,2023-11-23,95.13
TXN_21927,CUST_2301,2023-11-21,118.94
TXN_21928,CUST_2301,2023-10-29,93.26
TXN_21929,CUST_2302,2023-12-21,82.08
TXN_21930,CUST_2302,2023-12-21,86.22
TXN_21931,CUST_2302,2023-12-21,191.83
TXN_21932,CUST_2302,2023-12-20,186.17
TXN_21933,CUST_2302,2023-12-26,30.52
TXN_21934,CUST_2302,2023-12-20,82.08
TXN_21935,CUST_2302,2023-12-20,151.57
TXN_21936,CUST_2302,2023-12-24,164.02
TXN_21937,CUST_2302,2023-12-21,132.12
TXN_21938,CUST_2302,2023-12-23,43.07
TXN_21939,CUST_2302,2023-12-20,224.27
TXN_21940,CUST_2302,2023-12-21,203.27
TXN_21941,CUST_2302,2023-12-21,24.79
TXN_21942,CUST_2302,2023-12-22,224.73
TXN_21943,CUST_2303,2023-11-04,78.25
TXN_21944,CUST_2303,2023-10-31,241.25
TXN_21945,CUST_2303,2023-10-13,61.89
TXN_21946,CUST_2303,2023-10-28,165.03
TXN_21947,CUST_2303,2023-10-19,233.88
TXN_21948,CUST_2303,2023-11-09,221.2
TXN_21949,CUST_2303,2023-10-23,209.8
TXN_21950,CUST_2303,2023-10-25,74.4
TXN_21951,CUST_2303,2023-12-15,36.67
TXN_21952,CUST_2304,2023-05-12,204.46
TXN_21953,CUST_2304,2023-06-16,119.28
TXN_21954,CUST_2304,2023-08-18,49.79
TXN_21955,CUST_2304,2023-06-17,23.42
TXN_21956,CUST_2304,2023-07-27,28.72
TXN_21957,CUST_2305,2023-11-22,119.09
TXN_21958,CUST_2306,2023-08-02,137.03
TXN_21959,CUST_2307,2023-11-15,189.71
TXN_21960,CUST_2307,2023-11-27,183.25
TXN_21961,CUST_2307,2023-11-24,28.87
TXN_21962,CUST_2307,2023-11-12,199.0
TXN_21963,CUST_2307,2023-10-29,17.83
TXN_21964,CUST_2307,2023-12-02,182.39
TXN_21965,CUST_2307,2023-11-07,235.99
TXN_21966,CUST_2307,2023-11-27,242.45
TXN_21967,CUST_2307,2023-12-23,128.1
TXN_21968,CUST_2307,2023-11-26,172.26
TXN_21969,CUST_2307,2023-12-02,200.11
TXN_21970,CUST_2307,2023-10-30,69.93
TXN_21971,CUST_2308,2023-08-11,205.52
TXN_21972,CUST_2309,2023-12-01,157.01
TXN_21973,CUST_2309,2023-12-20,116.41
TXN_21974,CUST_2309,2023-12-06,34.27
TXN_21975,CUST_2309,2023-11-29,125.15
TXN_21976,CUST_2309,2023-12-18,233.86
TXN_21977,CUST_2309,2023-12-10,209.2
TXN_21978,CUST_2309,2023-12-13,179.85
TXN_21979,CUST_2309,2023-12-14,133.75
TXN_21980,CUST_2310,2023-12-31,170.14
TXN_21981,CUST_2310,2023-11-08,90.07
TXN_21982,CUST_2310,2023-10-14,60.07
TXN_21983,CUST_2310,2023-11-05,50.56
TXN_21984,CUST_2311,2023-11-14,123.56
TXN_21985,CUST_2311,2023-11-15,88.21
TXN_21986,CUST_2311,2023-12-18,202.36
TXN_21987,CUST_2311,2023-11-24,153.44
TXN_21988,CUST_2311,2023-12-31,84.96
TXN_21989,CUST_2312,2023-11-11,189.32
TXN_21990,CUST_2313,2023-07-31,84.23
TXN_21991,CUST_2313,2023-12-31,20.07
TXN_21992,CUST_2313,2023-09-23,158.0
TXN_21993,CUST_2313,2023-09-19,66.3
TXN_21994,CUST_2313,2023-08-09,116.2
TXN_21995,CUST_2313,2023-08-01,32.53
TXN_21996,CUST_2313,2023-07-31,149.65
TXN_21997,CUST_2314,2023-05-16,89.22
TXN_21998,CUST_2315,2023-07-13,62.72
TXN_21999,CUST_2316,2023-12-27,36.11
TXN_22000,CUST_2316,2023-12-20,210.82
TXN_22001,CUST_2316,2023-08-01,229.39
TXN_22002,CUST_2316,2023-05-13,56.43
TXN_22003,CUST_2316,2023-05-24,72.53
TXN_22004,CUST_2316,2023-05-31,150.27
TXN_22005,CUST_2316,2023-05-03,104.83
TXN_22006,CUST_2317,2023-05-31,246.51
TXN_22007,CUST_2318,2023-05-11,245.31
TXN_22008,CUST_2318,2023-06-25,39.79
TXN_22009,CUST_2318,2023-08-24,49.75
TXN_22010,CUST_2318,2023-05-30,132.6
TXN_22011,CUST_2318,2023-06-05,194.77
TXN_22012,CUST_2318,2023-07-22,211.22
TXN_22013,CUST_2318,2023-08-21,111.95
TXN_22014,CUST_2318,2023-09-27,184.1
TXN_22015,CUST_2318,2023-08-14,247.46
TXN_22016,CUST_2318,2023-01-26,102.09
TXN_22017,CUST_2318,2023-07-24,35.28
TXN_22018,CUST_2319,2023-09-08,61.92
TXN_22019,CUST_2319,2023-12-31,231.07
TXN_22020,CUST_2319,2023-06-07,146.31
TXN_22021,CUST_2319,2023-07-23,119.0
TXN_22022,CUST_2319,2023-12-31,29.01
TXN_22023,CUST_2319,2023-08-05,63.25
TXN_22024,CUST_2319,2023-07-18,198.24
TXN_22025,CUST_2319,2023-06-14,107.44
TXN_22026,CUST_2319,2023-12-31,193.95
TXN_22027,CUST_2319,2023-07-26,67.17
TXN_22028,CUST_2319,2023-07-04,196.9
TXN_22029,CUST_2319,2023-09-27,72.48
TXN_22030,CUST_2319,2023-08-12,37.33
TXN_22031,CUST_2319,2023-05-26,143.94
TXN_22032,CUST_2320,2023-05-22,186.51
TXN_22033,CUST_2321,2023-05-14,186.5
TXN_22034,CUST_2321,2023-02-16,76.87
TXN_22035,CUST_2321,2023-04-23,62.02
TXN_22036,CUST_2321,2023-07-25,137.89
TXN_22037,CUST_2321,2023-02-03,161.91
TXN_22038,CUST_2321,2023-12-19,34.29
TXN_22039,CUST_2321,2023-01-16,213.3
TXN_22040,CUST_2321,2023-01-17,24.25
TXN_22041,CUST_2322,2023-07-09,148.82
TXN_22042,CUST_2323,2023-03-02,19.85
TXN_22043,CUST_2323,2023-03-14,108.67
TXN_22044,CUST_2323,2023-05-22,233.59
TXN_22045,CUST_2323,2023-02-24,176.52
TXN_22046,CUST_2323,2023-02-10,59.8
TXN_22047,CUST_2323,2023-04-19,181.47
TXN_22048,CUST_2324,2023-09-22,55.16
TXN_22049,CUST_2324,2023-10-11,101.56
TXN_22050,CUST_2324,2023-09-10,123.4
TXN_22051,CUST_2324,2023-09-27,48.35
TXN_22052,CUST_2324,2023-10-16,222.49
TXN_22053,CUST_2324,2023-09-07,57.39
TXN_22054,CUST_2324,2023-10-24,58.13
TXN_22055,CUST_2324,2023-08-26,160.52
TXN_22056,CUST_2325,2023-10-11,245.68
TXN_22057,CUST_2326,2023-12-27,56.88
TXN_22058,CUST_2327,2023-07-01,95.71
TXN_22059,CUST_2327,2023-08-22,53.43
TXN_22060,CUST_2327,2023-04-30,199.55
TXN_22061,CUST_2327,2023-12-31,118.98
TXN_22062,CUST_2327,2023-05-09,131.8
TXN_22063,CUST_2327,2023-06-05,102.53
TXN_22064,CUST_2327,2023-07-16,56.06
TXN_22065,CUST_2327,2023-06-03,219.14
TXN_22066,CUST_2327,2023-08-12,28.06
TXN_22067,CUST_2327,2023-06-24,36.45
TXN_22068,CUST_2327,2023-12-31,72.49
TXN_22069,CUST_2327,2023-12-05,210.99
TXN_22070,CUST_2327,2023-06-30,94.03
TXN_22071,CUST_2327,2023-10-04,50.9
TXN_22072,CUST_2328,2023-05-06,155.46
TXN_22073,CUST_2329,2023-12-31,60.85
TXN_22074,CUST_2330,2023-04-13,238.08
TXN_22075,CUST_2330,2023-05-12,240.1
TXN_22076,CUST_2330,2023-01-18,213.96
TXN_22077,CUST_2330,2023-02-23,205.46
TXN_22078,CUST_2330,2023-08-25,78.8
TXN_22079,CUST_2330,2023-03-09,185.61
TXN_22080,CUST_2330,2023-01-17,192.55
TXN_22081,CUST_2330,2023-01-19,229.9
TXN_22082,CUST_2330,2023-02-12,150.27
TXN_22083,CUST_2330,2023-01-19,78.33
TXN_22084,CUST_2330,2023-03-08,129.46
TXN_22085,CUST_2331,2023-12-29,16.8
TXN_22086,CUST_2332,2023-09-29,176.41
TXN_22087,CUST_2332,2023-09-28,24.99
TXN_22088,CUST_2332,2023-09-16,97.59
TXN_22089,CUST_2332,2023-09-22,34.04
TXN_22090,CUST_2332,2023-09-28,177.61
TXN_22091,CUST_2332,2023-09-06,191.47
TXN_22092,CUST_2332,2023-12-31,17.19
TXN_22093,CUST_2333,2023-12-30,66.24
TXN_22094,CUST_2334,2023-11-29,79.88
TXN_22095,CUST_2334,2023-11-27,74.2
TXN_22096,CUST_2334,2023-12-21,195.1
TXN_22097,CUST_2334,2023-11-26,241.88
TXN_22098,CUST_2334,2023-11-28,92.21
TXN_22099,CUST_2334,2023-11-18,142.78
TXN_22100,CUST_2334,2023-12-15,218.68
TXN_22101,CUST_2335,2023-12-31,204.42
TXN_22102,CUST_2335,2023-06-05,142.5
TXN_22103,CUST_2335,2023-06-13,23.55
TXN_22104,CUST_2335,2023-08-31,183.49
TXN_22105,CUST_2335,2023-06-12,213.79
TXN_22106,CUST_2335,2023-07-02,30.32
TXN_22107,CUST_2335,2023-05-25,123.52
TXN_22108,CUST_2335,2023-05-09,149.2
TXN_22109,CUST_2335,2023-05-11,62.12
TXN_22110,CUST_2335,2023-10-30,249.96
TXN_22111,CUST_2335,2023-07-04,160.62
TXN_22112,CUST_2335,2023-09-07,178.59
TXN_22113,CUST_2335,2023-05-17,111.74
TXN_22114,CUST_2335,2023-07-02,99.53
TXN_22115,CUST_2336,2023-11-17,61.73
TXN_22116,CUST_2337,2023-06-22,53.02
TXN_22117,CUST_2338,2023-12-31,123.05
TXN_22118,CUST_2338,2023-07-17,202.48
TXN_22119,CUST_2339,2023-09-15,242.75
TXN_22120,CUST_2340,2023-10-25,129.26
TXN_22121,CUST_2341,2023-11-12,82.27
TXN_22122,CUST_2342,2023-11-21,80.33
TXN_22123,CUST_2343,2023-04-27,248.19
TXN_22124,CUST_2343,2023-04-01,72.05
TXN_22125,CUST_2343,2023-05-11,65.56
TXN_22126,CUST_2343,2023-12-11,75.92
TXN_22127,CUST_2343,2023-12-31,113.39
TXN_22128,CUST_2343,2023-08-08,167.35
TXN_22129,CUST_2343,2023-11-29,161.98
TXN_22130,CUST_2343,2023-05-12,168.42
TXN_22131,CUST_2343,2023-07-25,226.23
TXN_22132,CUST_2343,2023-03-12,62.21
TXN_22133,CUST_2343,2023-02-10,101.97
TXN_22134,CUST_2343,2023-08-30,31.42
TXN_22135,CUST_2344,2023-08-24,197.22
TXN_22136,CUST_2344,2023-08-28,120.52
TXN_22137,CUST_2344,2023-08-21,174.31
TXN_22138,CUST_2344,2023-10-13,100.0
TXN_22139,CUST_2344,2023-10-24,71.38
TXN_22140,CUST_2344,2023-10-07,186.54
TXN_22141,CUST_2344,2023-12-31,69.6
TXN_22142,CUST_2344,2023-08-18,76.81
TXN_22143,CUST_2344,2023-08-20,54.88
TXN_22144,CUST_2345,2023-06-30,227.38
TXN_22145,CUST_2346,2023-12-31,205.39
TXN_22146,CUST_2347,2023-08-05,42.33
TXN_22147,CUST_2347,2023-11-05,26.1
TXN_22148,CUST_2347,2023-09-08,102.83
TXN_22149,CUST_2347,2023-06-03,213.09
TXN_22150,CUST_2347,2023-08-11,17.08
TXN_22151,CUST_2347,2023-06-22,97.73
TXN_22152,CUST_2347,2023-06-27,132.11
TXN_22153,CUST_2347,2023-07-23,108.24
TXN_22154,CUST_2347,2023-06-28,133.54
TXN_22155,CUST_2347,2023-06-02,166.62
TXN_22156,CUST_2347,2023-08-05,80.62
TXN_22157,CUST_2347,2023-06-14,32.15
TXN_22158,CUST_2348,2023-04-27,98.65
TXN_22159,CUST_2348,2023-07-16,229.58
TXN_22160,CUST_2348,2023-10-10,225.37
TXN_22161,CUST_2348,2023-04-29,212.62
TXN_22162,CUST_2348,2023-08-28,227.07
TXN_22163,CUST_2348,2023-05-25,229.26
TXN_22164,CUST_2348,2023-06-06,164.01
TXN_22165,CUST_2348,2023-06-09,115.5
TXN_22166,CUST_2348,2023-06-29,98.64
TXN_22167,CUST_2348,2023-09-02,163.91
TXN_22168,CUST_2348,2023-07-30,69.29
TXN_22169,CUST_2349,2023-12-12,228.44
TXN_22170,CUST_2349,2023-09-13,74.71
TXN_22171,CUST_2349,2023-10-26,68.9
TXN_22172,CUST_2349,2023-09-25,41.01
TXN_22173,CUST_2349,2023-09-14,33.37
TXN_22174,CUST_2349,2023-09-08,171.34
TXN_22175,CUST_2349,2023-12-31,74.88
TXN_22176,CUST_2349,2023-09-21,120.29
TXN_22177,CUST_2349,2023-09-02,158.37
TXN_22178,CUST_2349,2023-10-19,49.6
TXN_22179,CUST_2350,2023-03-17,211.07
TXN_22180,CUST_2350,2023-04-23,154.78
TXN_22181,CUST_2350,2023-04-22,109.26
TXN_22182,CUST_2350,2023-03-24,149.6
TXN_22183,CUST_2350,2023-05-24,59.5
TXN_22184,CUST_2351,2023-12-29,155.8
TXN_22185,CUST_2351,2023-12-27,62.45
TXN_22186,CUST_2351,2023-12-29,146.65
TXN_22187,CUST_2351,2023-12-31,102.77
TXN_22188,CUST_2351,2023-12-28,161.36
TXN_22189,CUST_2351,2023-12-28,188.19
TXN_22190,CUST_2352,2023-12-13,134.65
TXN_22191,CUST_2353,2023-10-05,136.92
TXN_22192,CUST_2354,2023-09-19,188.49
TXN_22193,CUST_2355,2023-12-01,168.62
TXN_22194,CUST_2356,2023-11-30,86.01
TXN_22195,CUST_2357,2023-12-31,121.67
TXN_22196,CUST_2357,2023-08-19,211.21
TXN_22197,CUST_2358,2023-11-01,154.1
TXN_22198,CUST_2359,2023-07-20,37.25
TXN_22199,CUST_2359,2023-06-20,182.1
TXN_22200,CUST_2359,2023-11-09,37.37
TXN_22201,CUST_2360,2023-12-31,100.65
TXN_22202,CUST_2360,2023-09-12,158.72
TXN_22203,CUST_2360,2023-09-18,24.0
TXN_22204,CUST_2360,2023-08-03,228.69
TXN_22205,CUST_2360,2023-08-15,240.75
TXN_22206,CUST_2360,2023-07-28,249.39
TXN_22207,CUST_2361,2023-11-16,218.14
TXN_22208,CUST_2361,2023-11-13,79.61
TXN_22209,CUST_2361,2023-11-13,196.98
TXN_22210,CUST_2361,2023-11-19,141.22
TXN_22211,CUST_2361,2023-12-09,210.84
TXN_22212,CUST_2361,2023-11-10,144.2
TXN_22213,CUST_2361,2023-11-09,219.1
TXN_22214,CUST_2361,2023-12-09,214.6
TXN_22215,CUST_2361,2023-11-28,124.72
TXN_22216,CUST_2361,2023-11-16,107.88
TXN_22217,CUST_2361,2023-11-08,237.98
TXN_22218,CUST_2361,2023-11-17,233.58
TXN_22219,CUST_2361,2023-12-15,209.72
TXN_22220,CUST_2362,2023-09-30,210.52
TXN_22221,CUST_2362,2023-10-26,22.95
TXN_22222,CUST_2363,2023-07-14,186.95
TXN_22223,CUST_2364,2023-12-31,175.87
TXN_22224,CUST_2365,2023-11-13,57.62
TXN_22225,CUST_2366,2023-06-29,98.96
TXN_22226,CUST_2366,2023-09-04,235.32
TXN_22227,CUST_2366,2023-10-07,72.1
TXN_22228,CUST_2366,2023-06-01,95.47
TXN_22229,CUST_2366,2023-07-28,210.4
TXN_22230,CUST_2366,2023-05-02,237.61
TXN_22231,CUST_2366,2023-07-19,66.34
TXN_22232,CUST_2366,2023-05-21,39.58
TXN_22233,CUST_2366,2023-06-29,54.76
TXN_22234,CUST_2367,2023-11-16,77.67
TXN_22235,CUST_2367,2023-11-22,168.71
TXN_22236,CUST_2367,2023-09-14,247.01
TXN_22237,CUST_2367,2023-12-30,149.99
TXN_22238,CUST_2367,2023-11-14,76.45
TXN_22239,CUST_2368,2023-06-20,19.82
TXN_22240,CUST_2368,2023-01-15,174.07
TXN_22241,CUST_2368,2023-06-12,213.78
TXN_22242,CUST_2368,2023-03-13,106.6
TXN_22243,CUST_2368,2023-04-16,192.97
TXN_22244,CUST_2368,2023-05-12,91.92
TXN_22245,CUST_2368,2023-03-03,194.31
TXN_22246,CUST_2368,2023-04-12,38.02
TXN_22247,CUST_2368,2023-01-31,215.03
TXN_22248,CUST_2368,2023-12-31,93.89
TXN_22249,CUST_2368,2023-03-10,51.3
TXN_22250,CUST_2368,2023-02-12,114.79
TXN_22251,CUST_2368,2023-02-20,179.83
TXN_22252,CUST_2369,2023-10-20,45.1
TXN_22253,CUST_2369,2023-09-01,225.48
TXN_22254,CUST_2369,2023-11-06,124.96
TXN_22255,CUST_2369,2023-09-01,226.17
TXN_22256,CUST_2369,2023-09-07,23.35
TXN_22257,CUST_2369,2023-12-13,205.1
TXN_22258,CUST_2369,2023-10-15,23.0
TXN_22259,CUST_2369,2023-09-27,168.6
TXN_22260,CUST_2370,2023-05-10,26.12
TXN_22261,CUST_2370,2023-09-14,55.08
TXN_22262,CUST_2370,2023-04-06,31.9
TXN_22263,CUST_2370,2023-03-05,171.46
TXN_22264,CUST_2370,2023-06-22,174.09
TXN_22265,CUST_2370,2023-05-13,238.84
TXN_22266,CUST_2370,2023-05-03,120.61
TXN_22267,CUST_2370,2023-03-19,38.23
TXN_22268,CUST_2370,2023-05-12,89.0
TXN_22269,CUST_2370,2023-05-07,63.44
TXN_22270,CUST_2370,2023-08-28,249.93
TXN_22271,CUST_2370,2023-03-30,212.95
TXN_22272,CUST_2371,2023-09-01,52.29
TXN_22273,CUST_2371,2023-02-27,159.47
TXN_22274,CUST_2371,2023-07-13,79.0
TXN_22275,CUST_2371,2023-05-02,196.48
TXN_22276,CUST_2371,2023-07-18,168.65
TXN_22277,CUST_2371,2023-02-19,26.9
TXN_22278,CUST_2372,2023-06-16,227.47
TXN_22279,CUST_2373,2023-03-25,53.85
TXN_22280,CUST_2374,2023-10-28,41.72
TXN_22281,CUST_2374,2023-12-09,159.63
TXN_22282,CUST_2374,2023-11-26,102.31
TXN_22283,CUST_2374,2023-10-31,89.64
TXN_22284,CUST_2375,2023-07-23,211.91
TXN_22285,CUST_2375,2023-11-12,125.38
TXN_22286,CUST_2375,2023-06-25,237.12
TXN_22287,CUST_2375,2023-09-06,165.43
TXN_22288,CUST_2375,2023-09-09,32.86
TXN_22289,CUST_2375,2023-06-11,50.98
TXN_22290,CUST_2375,2023-06-18,113.86
TXN_22291,CUST_2375,2023-06-18,215.81
TXN_22292,CUST_2375,2023-08-05,101.54
TXN_22293,CUST_2375,2023-06-11,153.89
TXN_22294,CUST_2375,2023-06-15,189.66
TXN_22295,CUST_2375,2023-09-27,142.83
TXN_22296,CUST_2375,2023-06-18,199.91
TXN_22297,CUST_2375,2023-07-02,67.32
TXN_22298,CUST_2376,2023-08-19,163.08
TXN_22299,CUST_2376,2023-12-11,61.7
TXN_22300,CUST_2376,2023-12-08,170.81
TXN_22301,CUST_2376,2023-12-31,188.07
TXN_22302,CUST_2376,2023-09-27,206.5
TXN_22303,CUST_2376,2023-08-13,237.31
TXN_22304,CUST_2376,2023-08-12,21.03
TXN_22305,CUST_2376,2023-10-02,58.38
TXN_22306,CUST_2376,2023-10-13,201.83
TXN_22307,CUST_2376,2023-08-17,35.38
TXN_22308,CUST_2376,2023-09-07,224.2
TXN_22309,CUST_2376,2023-11-05,42.51
TXN_22310,CUST_2377,2023-07-02,241.37
TXN_22311,CUST_2377,2023-12-31,171.7
TXN_22312,CUST_2377,2023-06-15,76.85
TXN_22313,CUST_2377,2023-07-26,215.09
TXN_22314,CUST_2377,2023-06-21,39.53
TXN_22315,CUST_2377,2023-06-12,134.14
TXN_22316,CUST_2377,2023-11-03,24.95
TXN_22317,CUST_2377,2023-06-23,177.92
TXN_22318,CUST_2378,2023-06-23,245.04
TXN_22319,CUST_2378,2023-06-17,192.85
TXN_22320,CUST_2378,2023-06-11,39.91
TXN_22321,CUST_2378,2023-09-28,194.21
TXN_22322,CUST_2379,2023-03-22,172.2
TXN_22323,CUST_2379,2023-12-31,178.84
TXN_22324,CUST_2379,2023-08-16,114.35
TXN_22325,CUST_2379,2023-03-18,54.69
TXN_22326,CUST_2380,2023-12-08,86.16
TXN_22327,CUST_2380,2023-12-18,209.77
TXN_22328,CUST_2380,2023-12-07,185.91
TXN_22329,CUST_2380,2023-12-07,188.82
TXN_22330,CUST_2380,2023-12-31,76.69
TXN_22331,CUST_2380,2023-12-11,104.27
TXN_22332,CUST_2380,2023-12-09,220.42
TXN_22333,CUST_2380,2023-12-06,32.01
TXN_22334,CUST_2380,2023-12-17,145.43
TXN_22335,CUST_2380,2023-12-07,58.08
TXN_22336,CUST_2381,2023-02-14,183.94
TXN_22337,CUST_2382,2023-02-12,204.21
TXN_22338,CUST_2382,2023-02-23,234.89
TXN_22339,CUST_2382,2023-02-16,54.41
TXN_22340,CUST_2382,2023-04-03,26.87
TXN_22341,CUST_2382,2023-01-18,131.56
TXN_22342,CUST_2382,2023-02-11,17.2
TXN_22343,CUST_2382,2023-02-24,127.18
TXN_22344,CUST_2382,2023-03-13,46.84
TXN_22345,CUST_2382,2023-04-25,181.93
TXN_22346,CUST_2382,2023-05-25,107.53
TXN_22347,CUST_2382,2023-01-31,132.38
TXN_22348,CUST_2382,2023-09-29,125.15
TXN_22349,CUST_2382,2023-02-08,36.87
TXN_22350,CUST_2382,2023-12-17,189.61
TXN_22351,CUST_2383,2023-04-17,225.38
TXN_22352,CUST_2384,2023-08-02,182.67
TXN_22353,CUST_2385,2023-03-11,68.52
TXN_22354,CUST_2386,2023-12-14,113.96
TXN_22355,CUST_2386,2023-12-13,114.3
TXN_22356,CUST_2386,2023-12-13,221.1
TXN_22357,CUST_2386,2023-12-18,166.82
TXN_22358,CUST_2386,2023-12-15,68.07
TXN_22359,CUST_2387,2023-06-10,176.3
TXN_22360,CUST_2387,2023-06-01,118.36
TXN_22361,CUST_2387,2023-12-31,162.08
TXN_22362,CUST_2387,2023-12-29,184.77
TXN_22363,CUST_2387,2023-08-19,154.09
TXN_22364,CUST_2388,2023-09-01,74.38
TXN_22365,CUST_2389,2023-10-04,200.92
TXN_22366,CUST_2389,2023-10-31,211.14
TXN_22367,CUST_2389,2023-10-23,246.47
TXN_22368,CUST_2389,2023-12-31,78.87
TXN_22369,CUST_2389,2023-10-17,191.89
TXN_22370,CUST_2389,2023-11-16,229.01
TXN_22371,CUST_2389,2023-11-03,126.65
TXN_22372,CUST_2389,2023-10-17,113.51
TXN_22373,CUST_2389,2023-11-28,245.3
TXN_22374,CUST_2389,2023-10-04,151.36
TXN_22375,CUST_2389,2023-10-24,103.39
TXN_22376,CUST_2389,2023-11-28,150.3
TXN_22377,CUST_2389,2023-10-14,119.36
TXN_22378,CUST_2389,2023-10-16,116.07
TXN_22379,CUST_2390,2023-09-17,161.57
TXN_22380,CUST_2391,2023-11-05,45.87
TXN_22381,CUST_2391,2023-10-27,209.19
TXN_22382,CUST_2391,2023-12-04,151.2
TXN_22383,CUST_2391,2023-10-05,53.39
TXN_22384,CUST_2391,2023-10-06,141.89
TXN_22385,CUST_2392,2023-12-31,225.83
TXN_22386,CUST_2393,2023-10-31,200.49
TXN_22387,CUST_2394,2023-10-07,110.41
TXN_22388,CUST_2395,2023-11-23,248.52
TXN_22389,CUST_2396,2023-11-05,92.05
TXN_22390,CUST_2397,2023-06-18,239.95
TXN_22391,CUST_2397,2023-06-29,242.99
TXN_22392,CUST_2397,2023-08-04,168.22
TXN_22393,CUST_2397,2023-07-08,158.78
TXN_22394,CUST_2397,2023-09-04,17.44
TXN_22395,CUST_2397,2023-06-15,246.82
TXN_22396,CUST_2397,2023-07-23,234.92
TXN_22397,CUST_2397,2023-09-08,102.65
TXN_22398,CUST_2397,2023-06-23,244.87
TXN_22399,CUST_2398,2023-12-31,85.4
TXN_22400,CUST_2398,2023-09-25,133.92
TXN_22401,CUST_2398,2023-12-31,47.02
TXN_22402,CUST_2398,2023-12-31,118.63
TXN_22403,CUST_2398,2023-12-31,122.79
TXN_22404,CUST_2398,2023-06-11,204.12
TXN_22405,CUST_2398,2023-07-29,160.61
TXN_22406,CUST_2398,2023-05-23,201.22
TXN_22407,CUST_2398,2023-12-27,17.31
TXN_22408,CUST_2398,2023-06-23,218.51
TXN_22409,CUST_2398,2023-07-09,203.19
TXN_22410,CUST_2398,2023-10-24,191.47
TXN_22411,CUST_2398,2023-07-27,241.72
TXN_22412,CUST_2399,2023-09-30,187.51
TXN_22413,CUST_2399,2023-11-23,164.28
TXN_22414,CUST_2399,2023-10-02,32.52
TXN_22415,CUST_2399,2023-10-08,23.69
TXN_22416,CUST_2399,2023-11-23,180.22
TXN_22417,CUST_2399,2023-10-23,224.06
TXN_22418,CUST_2399,2023-09-30,182.9
TXN_22419,CUST_2399,2023-10-02,29.32
TXN_22420,CUST_2400,2023-12-31,118.5
TXN_22421,CUST_2401,2023-07-03,61.93
TXN_22422,CUST_2402,2023-12-15,51.39
TXN_22423,CUST_2403,2023-11-07,66.19
TXN_22424,CUST_2403,2023-11-23,94.46
TXN_22425,CUST_2403,2023-11-19,202.89
TXN_22426,CUST_2403,2023-12-04,179.03
TXN_22427,CUST_2403,2023-12-15,61.85
TXN_22428,CUST_2403,2023-11-09,202.85
TXN_22429,CUST_2403,2023-11-13,135.36
TXN_22430,CUST_2403,2023-11-30,108.04
TXN_22431,CUST_2403,2023-11-08,174.67
TXN_22432,CUST_2403,2023-12-07,18.01
TXN_22433,CUST_2403,2023-11-21,125.31
TXN_22434,CUST_2404,2023-09-02,59.19
TXN_22435,CUST_2405,2023-05-30,221.81
TXN_22436,CUST_2405,2023-02-08,137.71
TXN_22437,CUST_2405,2023-06-20,164.49
TXN_22438,CUST_2405,2023-04-02,19.02
TXN_22439,CUST_2405,2023-02-01,42.95
TXN_22440,CUST_2405,2023-03-13,42.65
TXN_22441,CUST_2406,2023-09-10,219.8
TXN_22442,CUST_2406,2023-06-26,135.16
TXN_22443,CUST_2406,2023-12-31,140.84
TXN_22444,CUST_2406,2023-12-31,48.4
TXN_22445,CUST_2406,2023-10-16,131.84
TXN_22446,CUST_2406,2023-05-22,243.47
TXN_22447,CUST_2406,2023-12-31,105.07
TXN_22448,CUST_2406,2023-12-31,48.14
TXN_22449,CUST_2406,2023-08-14,60.1
TXN_22450,CUST_2406,2023-06-11,198.14
TXN_22451,CUST_2406,2023-06-25,16.67
TXN_22452,CUST_2406,2023-06-29,68.6
TXN_22453,CUST_2407,2023-05-24,246.88
TXN_22454,CUST_2407,2023-05-20,218.64
TXN_22455,CUST_2407,2023-05-28,191.04
TXN_22456,CUST_2407,2023-07-25,147.02
TXN_22457,CUST_2407,2023-06-10,172.71
TXN_22458,CUST_2407,2023-06-09,143.8
TXN_22459,CUST_2407,2023-07-09,77.83
TXN_22460,CUST_2407,2023-05-31,19.24
TXN_22461,CUST_2407,2023-10-02,192.66
TXN_22462,CUST_2407,2023-05-13,100.08
TXN_22463,CUST_2407,2023-06-11,93.58
TXN_22464,CUST_2407,2023-09-06,185.47
TXN_22465,CUST_2407,2023-08-25,227.47
TXN_22466,CUST_2408,2023-03-27,86.61
TXN_22467,CUST_2408,2023-02-05,41.87
TXN_22468,CUST_2408,2023-03-06,208.13
TXN_22469,CUST_2408,2023-02-10,189.52
TXN_22470,CUST_2408,2023-03-04,222.61
TXN_22471,CUST_2408,2023-03-29,55.35
TXN_22472,CUST_2408,2023-12-31,56.51
TXN_22473,CUST_2408,2023-04-30,148.78
TXN_22474,CUST_2409,2023-12-31,213.31
TXN_22475,CUST_2410,2023-05-16,207.77
TXN_22476,CUST_2410,2023-12-31,61.53
TXN_22477,CUST_2410,2023-04-01,205.56
TXN_22478,CUST_2410,2023-05-10,230.21
TXN_22479,CUST_2410,2023-08-01,188.06
TXN_22480,CUST_2410,2023-03-19,23.43
TXN_22481,CUST_2410,2023-04-15,66.07
TXN_22482,CUST_2410,2023-07-10,120.92
TXN_22483,CUST_2411,2023-06-22,67.63
